name,tnved,country,currency,usd
ЛОТОК ДЛЯ ПИСЕМ С СЕРДЕЧКАМИ Из ЦИНКОВОЙ ПРОВОЛОКИ,8306000000,Аргентина,ARS,3.75
4 ФИОЛЕТОВЫЕ ФЛОКОВЫЕ ВЕЧЕРНИЕ СВЕЧИ,3406000000,Индонезия,IDR,2.55
ФОРМОЧКИ ДЛЯ КЕКСОВ,3924100000,,,2
ФОРМА ДЛЯ ТОРТА 27 СМ,3924100000,,,3.5
ФОРМА ДЛЯ ЗАПЕКАНИЯ 22 СМ,3924100000,,,
ФОРМОЧКИ ДЛЯ ПЕЧЕНЬЯ ЦВЕТЫ,3924100000,,,
ФУТЛЯР ДЛЯ ЧАСОВ КРАСНЫЙ,4202000000,Узбекистан,UZS,1.25
МИНИ-ФУТЛЯР ДЛЯ УКРАШЕНИЙ,4202000000,Узбекистан,UZS,1.25
НАБОР ДЕРЕВЯННЫХ ЛОЖЕК,4419190000,Бангладеш,BDT,1.25
МИСКА ДЕРЕВЯННАЯ ДЛЯ СУПА,4419190000,Бангладеш,BDT,1.25
ЛОЖКА ДЕРЕВЯННАЯ БОЛЬШАЯ ДЕКОРАТИВНАЯ,4419190000,Бангладеш,BDT,1.25
ЧАСЫ ДЛЯ СТЕНЫ,9105210000 ,Вьетнам,VND,9.95
ЧАСЫ НАСТЕННЫЕ БОЛЬШИЕ,9105210000 ,Пакистан,PKR,8.5
СИНИЕ ЧАСЫ ДЛЯ ТРАПЕЗНОЙ,9105210000 ,Вьетнам,VND,9.95
"ИГРАЛЬНЫЕ КАРТЫ ""ДУРАК""",9504400000,Армения,AMD,2.95
ИГРАЛЬНЫЕ КАРТЫ GENSHIN IMPACT,9504400000,Армения,AMD,2.95
ИГРАЛЬНЫЕ КАРТЫ ПОКЕР,9504400000,Армения,AMD,2.95
КАРТЫ ТАРО,9504400000,Армения,AMD,2.95
КАРТЫ ИГРОВЫЕ,9504400000,Армения,AMD,2.95
25 РОЖДЕСТВЕНСКИХ ШАРИКА ,9505000000,Алжир,DZD,3.36
30 ЕЛОЧНЫХ ШАРИКА КРАСНЫЙ,9505000000,Алжир,DZD,3.36
МИШУРА ЕЛОЧНАЯ 3 ШТ,9505000000,Алжир,DZD,3.36
МИШУРА ДОЖДИК ЕЛОЧНАЯ,9505000000,Алжир,DZD,3.36
МИШУРА И ШАРИКИ НАБОР ЕЛОЧНЫЙ,9505000000,Алжир,DZD,3.36
ЗВЕЗДА ЕЛОЧНАЯ НОВОГОДНЯЯ,9505000000,Алжир,DZD,3.36
ЗВЕЗДА ЕЛОЧНАЯ И ШАРИКИ,9505000000,Алжир,DZD,3.36
60 КОРОБОЧЕК БУМАЖНЫХ ДЛЯ ТОРТОВ ,4823691000,Никарагуа,NIO,0.55
5 КОРОБОЧЕК БУМАЖНЫХ ДЛЯ ТОРТОВ,4823691000,Никарагуа,NIO,0.55
ФУТЛЯР БУМАЖНЫЙ С ДИЗАЙНОМ DOLLY GIRL,4823691000,ОАЭ,AED,0.55
КНИГА БЛОКНОТ ДЛЯ ЗАПИСИ СЕРДЦЕ,4903000000,Пакистан,PKR,2.49
КНИГА ДЕТСКАЯ ПРИКЛЮЧЕНИЯ КРУГОВ,4903000000,Мьянма,MMK,3.75
КНИГА ДЕТСКАЯ РОБИНЗОН КРУЗО,4903000000,Пакистан,PKR,2.49
АЛЬБОМ ДЛЯ РИСОВАНИЯ КОШКА,4903000000,Мьянма,MMK,3.75
КНИГА БЛОКНОТ ДЛЯ ЗАПИСИ СЕРДЦЕ,4903000000,Пакистан,PKR,2.49
БЛОКНОТ ДЛЯ ЗАПИСИ,4903000000,Пакистан,PKR,2.49
АЛЬБОМ ДЛЯ РИСОВАНИЯ СОБАКА,4903000000,Мьянма,MMK,3.75
10 ЦВЕТНАЯ РУЧКА НАБОР,9608000000,Сирия,SYP,0.85
35 ЦВЕТНАЯ РУЧКА НАБОР,9608000000,Сирия,SYP,0.85
10 ЦВЕТНАЯ РУЧКА ДЕТСКАЯ,9608000000,Сирия,SYP,0.85
10 ЦВЕТНАЯ РУЧКА И КАРАНДАШИ SPACEBOY,9608000000,Сирия,SYP,0.85
НАКЛЕЙКИ С РИСУНКОМ ПЕЙСЛИ,4911990000,Бангладеш,BDT,0.85
НАКЛЕЙКИ С ЦВЕТАМИ,4911990000,Вьетнам,VND,0.85
АЛЮМИНИЕВОЕ СЕРДЦЕ НАКЛЕЙКИ,4911990000,Беларусь,BYN,2.49
3D ТРАДИЦИОННЫЕ РОЖДЕСТВЕНСКИЕ НАКЛЕЙКИ,4911990000,Никарагуа,NIO,1.25
НАКЛЕЙКИ С НЕСКОЛЬКИМИ СЕРДЕЧКАМИ,4911990000,Пакистан,PKR,0.85
СВЕТОДИОДНЫЕ ФОНАРИ ГИРЛЯНДА,9405390000,Саудовская Аравия,SAR,2.49
ГИРЛЯНДА С ЛИЛИЯМИ,9405390000,Никарагуа,NIO,4.95
ФОНАРИ ГИРЛЯНДА,9405390000,Саудовская Аравия,SAR,2.49
СВЕТЯЩИЕСЯ ЦВЕТЫ ГИРЛЯНДА,9405390000,Узбекистан,UZS,0.85
ВОЙЛОЧНАЯ ПОДУШКА,9404000000,Куба,CUP,3.75
ПОДУШКА РОЗОВАЯ,9404000000,Сербия,RSD,3.35
ФАРТУК ДЛЯ МИКРОВОЛНОВОЙ ПЕЧИ PING,6211421000,Никарагуа,NIO,5.95
ФАРТУК СОВРЕМЕННЫЙ ВИНТАЖНЫЙ ХЛОПЧАТОБУМАЖНЫЙ,6211421000,Вьетнам,VND,5.95
"ВИНТАЖНЫЙ ФАРТУК ""ЮНИОН ДЖЕК""",6211421000,Сербия,RSD,6.95
ФАРТУК ДЛЯ МИКРОВОЛНОВОЙ ПЕЧИ PING,6211421000,Никарагуа,NIO,5.95
КАРАНДАШИ В ВЫСОКОМ СТАКАНЕ,9609000000,Индонезия,IDR,1.66
КАРАНДАШИ В ТУБУСЕ,9609000000,Индонезия,IDR,1.66
СИНЯЯ ПОДАРОЧНАЯ ОБЕРТКА В ГОРОШЕК,4602000000,Куба,CUP,0.34
6 ПОДАРОЧНЫХ МЕТОК НА РОЖДЕСТВО 50-Х ГОДОВ,4602000000,Казахстан,KZT,0.83
3 ПОДАРОЧНЫЕ ЛЕНТЫ ИЗ РАФИИ ВИНТАЖНЫЕ РОЖДЕСТВЕНСКИЕ,4602000000,Египет,EGP,4.13
6 ПОДАРОЧНЫХ МЕТОК НА РОЖДЕСТВО 50-Х ГОДОВ,4602000000,Казахстан,KZT,0.83
ПОДАРОЧНАЯ УПАКОВКА С БОТАНИЧЕСКОЙ РОЗОЙ,4602000000,Китай,CNY,0.42
ПАКЕТИК 250 г ШАРИКОВ С ЗАВИТУШКАМИ,4819200000,Сербия,RSD,1.66
 ПОДАРОЧНЫЙ ПАКЕТ БОЛЬШОЙ,4819200000,Бразилия,BRL,1.25
ПАКЕТИК ШАРИКОВ С ЗАВИТУШКАМИ,4819200000,Мьянма,MMK,0.85
РЕТРОСПЕКТИВНЫЙ ПАКЕТ ДЛЯ БУТЫЛОК,4819200000,Вьетнам,VND,4.21
 БОЛЬШОЙ ПАКЕТ РОЖДЕСТВЕНСКИЙ,4819200000,Азербайджан,RU,1.25
ПАКЕТИК  С ЗАВИТУШКАМИ,4819200000,Узбекистан,UZS,1.65
ПАКЕТ ДЛЯ БУТЫЛОК,4819200000,Вьетнам,VND,4.21
ПРАЗДНИЧНАЯ ОТКРЫТКА НА ДЕНЬ РОЖДЕНИЯ СМЕШНАЯ,4909000000,Венесуэла,VES,0.42
ОТКРЫТКА С КОНВЕРТОМ,4909000000,Бангладеш,BDT,0.42
ПРАЗДНИЧНАЯ ОТКРЫТКА КРАСНАЯ,4909000000,Венесуэла,VES,0.42
ОТКРЫТКА С КОТОМ,4909000000,Венесуэла,VES,0.42
ПОЗДРАВИТЕЛЬНАЯ ОТКРЫТКА ВЫЗДОРАВЛИВАЙ,4909000000,Бангладеш,BDT,0.42
ОТКРЫТКА СО СЛОНОМ,4909000000,Бангладеш,BDT,0.42
ПРАЗДНИЧНАЯ ОТКРЫТКА НА ЮБЕЛЕЙ,4909000000,Венесуэла,VES,0.42
ПРАЗДНИЧНАЯ ОТКРЫТКА НА СВАДЬБУ,4909000000,Венесуэла,VES,0.42
ТАПОЧКИ ДАМСКИЕ,6404191000,Куба,CUP,3.45
НАБОР ТАПОЧЕК ДЛЯ ДОМА,6404191000,Куба,CUP,3.45
ТАПОЧКИ СОБАЧКА,6404191000,Куба,CUP,3.45
ТАПОЧКИ ДЕТСКИЕ,6404191000,Куба,CUP,3.45
ТАПОЧКИ НОСКИ,6404191000,Куба,CUP,3.45
ТАПОЧКИ МУЖСКИЕ РЕЗИНОВЫЕ,6404191000,Куба,CUP,3.45
ТАПОЧКИ ЖЕНСКИЕ НОСКИ,6404191000,Куба,CUP,3.45
ЗОНТ ПРОЗРАЧНЫЙ,6601000000,Саудовская Аравия,SAR,5.95
ЗОНТИК ДЕТСКИЙ,6601000000,Саудовская Аравия,SAR,5.95
ЗОНТЫ 3 ШТ ЧЕРНЫЙ,6601000000,Саудовская Аравия,SAR,5.95
ЗОНТ АНИМЕ НАРУТО,6601000000,Саудовская Аравия,SAR,5.95
ЗОНТ ЦВЕТОЧНОЕ ПОЛЕ,6601000000,Саудовская Аравия,SAR,5.95
ЗОНТИК ДЕТСКИЙ,6601000000,Саудовская Аравия,SAR,5.95
САДОВЫЙ ЗОНТИК ПОЛОСКИ,6601000000,Бангладеш,BDT,7.95
ЧЕРНЫЙ КЕРАМИЧЕСКИЙ ПОДСВЕЧНИК,6913000000,Египет,EGP,1.65
ЧАШКА КЕРАМИКА,6913000000,Никарагуа,NIO,1.95
КЕРАМИЧЕСКИЙ ПОДСТАКАННИК 10 ШТ,6913000000,Египет,EGP,1.65
КЕРАМИЧЕСКИЙ СТАКАН РОМАШКА,6913000000,Египет,EGP,1.65
КЕРАМИЧЕСКИЕ ЛОЖКИ ДЕКОРАТИВНЫЕ,6913000000,Никарагуа,NIO,1.95
БОЛЬШАЯ СТАТУЭТКА КОТ КЕРАМИКА,6913000000,Никарагуа,NIO,1.95
СИНИЙ КЕРАМИЧЕСКИЙ ЦВЕТОК,6913000000,Египет,EGP,1.65
НАСТЕННЫЕ ЧАСЫ,9105210000 ,Венесуэла,VES,8.5
ЧЕРНЫЕ НАСТЕННЫЕ ЧАСЫ,9105210000 ,Пакистан,PKR,8.5
НАСТЕННЫЕ ЧАСЫ СОВА,9105210000 ,Венесуэла,VES,8.5
НАСТЕННЫЕ ЧАСЫ С КУКУШКОЙ,9105210000 ,Венесуэла,VES,8.5
НАСТЕННЫЕ ЧАСЫ МИНИМАЛИЗМ,9105210000 ,Венесуэла,VES,8.5
НАСТЕННЫЕ ЧАСЫ МОРЕ ВОДА,9105210000 ,Венесуэла,VES,8.5
НАБОР ГИГИЕНИЧЕСКИХ ПРИНАДЛЕЖНОСТЕЙ ДОРОЖНЫЙ,9605000000,Вьетнам,VND,2.51
НАБОР БАНОЧЕК ДОРОЖНЫЙ ДЛЯ ПРИНАДЛЕЖНОСТЕЙ,9605000000,Вьетнам,VND,2.51
ШАМПУНЬ МЫЛО НАБОР ДОРОЖНЫЙ,9605000000,Венесуэла,VES,2.96
УХОД НАБОР ГИГИЕНИЧЕСКИЙ ДОРОЖНЫЙ,9605000000,Венесуэла,VES,2.96
ПОЗДРАВИТЕЛЬНАЯ ОТКРЫТКА С ЦВЕТАМИ,4909000000,Египет,EGP,0.42
ОТКРЫТКА НА ДЕНЬ РОЖДЕНИЯ,4909000000,Мьянма,MMK,0.42
КВАДРАТНАЯ ОТКРЫТКА ПРИВЕТ,4909000000,Армения,AMD,1.25
ТАПОЧКИ ДЕТСКИЕ,6404191000,Куба,CUP,3.45
ТАПОЧКИ НОСКИ,6404191000,Куба,CUP,3.45
ТАПОЧКИ ДАМСКИЕ,6404191000,Куба,CUP,3.45
"НЬЮ ЙОРК, МЕТАЛЛИЧЕСКАЯ ВЫВЕСКА",8310000000,Никарагуа,NIO,2.1
"ДОБРО ПОЖАЛОВАТЬ, МЕТАЛЛИЧЕСКАЯ ВЫВЕСКА",8310000000,Никарагуа,NIO,2.1
"ЗАЛ ОЖИДАНИЯ АВИАКОМПАНИИ, МЕТАЛЛИЧЕСКАЯ ВЫВЕСКА",8310000000,Никарагуа,NIO,2.1
"МЕНЕДЖЕР, МЕТАЛЛИЧЕСКАЯ ВЫВЕСКА",8310000000,Никарагуа,NIO,2.1
"ТУАЛЕТ, МЕТАЛЛИЧЕСКАЯ ВЫВЕСКА",8310000000,Никарагуа,NIO,2.1
"НОМЕР 100, МЕТАЛЛИЧЕСКАЯ ВЫВЕСКА",8310000000,Никарагуа,NIO,2.1
МЕТАЛЛИЧЕСКАЯ ВЫВЕСКА,8310000000,Никарагуа,NIO,2.1
НАБОР ДЛЯ ИГРЫ В ШАХМАТЫ,9506000000,Венесуэла,VES,2.51
НАБОР ДЛЯ ИГРЫ В ТЕННИС,9506000000,Аргентина,ARS,1.25
НАБОР ДЛЯ ИГРЫ В БАДМИНТОН,9506000000,Казахстан,KZT,2.51
НАБОР ДЛЯ ИГРЫ В ШАХМАТЫ,9506000000,Венесуэла,VES,2.51
ФЛОМАСТЕРЫ БЕЙБИ АССОРТИ,9608000000,Индия,INR,1.25
150 ФЛОМАСТЕРОВ РАДУГА,9608000000,Индия,INR,1.25
ФЛОМАСТЕРЫ ХУДОЖЕСТВЕННЫЕ НАБОР,9608000000,Мьянма,MMK,2.1
10 ФЛОМАСТЕРОВ НАБОР,9608000000,ЮАР,ZAR,1.95
РАЗНОЦВЕТНЫЕ ФЛОМАСТЕРЫ,9608000000,Мьянма,MMK,2.1
ФЛОМАСТЕРЫ БЕЙБИ АССОРТИ,9608000000,Индия,INR,1.25
МИСКА ДЕРЕВЯННАЯ НАБОР,4419190000,Бангладеш,BDT,1.25
5 ДЕРЕВЯННЫХ МИСОК,4419190000,Бангладеш,BDT,1.25
МИСКА ДЕРЕВЯННАЯ БОЛЬШАЯ ДЛЯ ПОДАЧИ,4419190000,Бангладеш,BDT,1.25
КАРАНДАШИ В ВЫСОКОМ СТАКАНЕ,9609000000,Индонезия,IDR,1.66
100 КАРАНДАШЕЙ МАЛЕНЬКИХ,9609000000,Беларусь,BYN,0.65
24 КАРАНДАШЕЙ МАЛЕНЬКАЯ ТРУБКА ЛЕСНОЙ МАССИВ,9609000000,Мьянма,MMK,0.65
ВЕШАЛКА На 5 КРЮЧКОВ ВОЛШЕБНАЯ ПОГАНКА,8302500000,Индонезия,IDR,1.65
ВЕШАЛКА СТОЯЧАЯ 7 КРЮЧКОВ,8302500000,Армения,AMD,1.65
ВЕШАЛКА СТОЯЧАЯ МЕТАЛЛ,8302500000,Индонезия,IDR,1.65
ВЕШАЛКА ДЛЯ КАФЕ,8302500000,Китай,CNY,1.95
ВЕШАЛКА На 5 КРЮЧКОВ МЕТАЛЛ,8302500000,Индонезия,IDR,1.65
ВЕШАЛКА СТОЙКА БОЛЬШАЯ,8302500000,Индонезия,IDR,1.65
ВЕШАЛКА СТОЙКА ДЛИННАЯ,8302500000,Индонезия,IDR,1.65
МЕТАЛЛИЧЕСКАЯ ВЫВЕСКА,8310000000,Никарагуа,NIO,2.1
"ДОБРО ПОЖАЛОВАТЬ, МЕТАЛЛИЧЕСКАЯ ВЫВЕСКА",8310000000,Никарагуа,NIO,2.1
"УХОДИТЕ, МЕТАЛЛИЧЕСКАЯ ВЫВЕСКА",8310000000,Никарагуа,NIO,2.1
"ТУАЛЕТ, МЕТАЛЛИЧЕСКАЯ ВЫВЕСКА",8310000000,Никарагуа,NIO,2.1
ЗОНТЫ 3 ШТ ЧЕРНЫЙ,6601000000,Саудовская Аравия,SAR,5.95
ЗОНТИК ДЕТСКИЙ,6601000000,Саудовская Аравия,SAR,5.95
САДОВЫЙ ЗОНТИК В СИНИЙ ГОРОШЕК,6601000000,Бангладеш,BDT,7.95
ЧЕРНЫЙ / СИНИЙ ЗОНТ В ГОРОШЕК,6601000000,Саудовская Аравия,SAR,5.95
САДОВЫЙ ЗОНТИК В СИНИЙ ГОРОШЕК,6601000000,Бангладеш,BDT,7.95
ТЕРМОМЕТР ТОЧНЫЙ ДЛЯ ДОМА,9027000000,Армения,AMD,5.95
ТЕРМОМЕТР КРУГЛЫЙ ДЛЯ ОКНА,9027000000,Армения,AMD,5.95
ТЕРМОМЕТР МЕДИЦИНСКИЙ,9027000000,Армения,AMD,5.95
ТЕРМОМЕТР БЕЛЫЙ ЭЛЕКТРОННЫЙ,9027000000,Армения,AMD,5.95
ТЕРМОМЕТР ЭЛЕКТРОННЫЙ,9027000000,Армения,AMD,5.95
ТЕРМОМЕТР ЭЛЕКТРОННЫЙ СЯОМИ,9027000000,Армения,AMD,5.95
ТЕРМОМЕТР С ЧАСАМИ,9027000000,Армения,AMD,5.95
ТЕРМОМЕТР ЭЛЕКТРОННЫЙ,9027000000,Армения,AMD,5.95
ТЕРМОМЕТР КРУГЛЫЙ ДЛЯ ОКНА,9027000000,Армения,AMD,5.95
СИНИЙ ГИГАНТСКИЙ САДОВЫЙ ТЕРМОМЕТР,9027000000,Армения,AMD,5.95
НАБОР ДЛЯ ИГРЫ В ШАХМАТЫ,9506000000,Венесуэла,VES,2.51
НАБОР ДЛЯ ИГРЫ В ФУТБОЛ,9506000000,Казахстан,KZT,0.39
ЛОЖКА ДЛЯ КРАСНОГО ЯЙЦА,8215000000 ,Вьетнам,VND,0.85
ЛОЖКА ДЛЯ ГОЛУБОГО ПУДИНГА,8215000000 ,Индия,INR,0.42
КОРОБКА Из 6 ЛОЖКА Для ТОРТА,8215000000,Индонезия,IDR,3.75
